,province,adcode,model,bodyType,regYear,regMonth,salesVolume,popularity,carCommentVolum,newsReplyVolum
1761,云南,530000,4a103c30d593fbbe,Sedan,2016,2,407,1660.0,307.0,868.0
1762,内蒙古,150000,4a103c30d593fbbe,Sedan,2016,2,281,1751.0,307.0,868.0
1763,北京,110000,4a103c30d593fbbe,Sedan,2016,2,555,5711.0,307.0,868.0
1764,四川,510000,4a103c30d593fbbe,Sedan,2016,2,1439,7025.0,307.0,868.0
1765,安徽,340000,4a103c30d593fbbe,Sedan,2016,2,517,3394.0,307.0,868.0
1766,山东,370000,4a103c30d593fbbe,Sedan,2016,2,1121,8640.0,307.0,868.0
1767,山西,140000,4a103c30d593fbbe,Sedan,2016,2,373,2746.0,307.0,868.0
1768,广东,440000,4a103c30d593fbbe,Sedan,2016,2,323,7317.0,307.0,868.0
1769,广西,450000,4a103c30d593fbbe,Sedan,2016,2,161,1167.0,307.0,868.0
1770,江苏,320000,4a103c30d593fbbe,Sedan,2016,2,1522,8102.0,307.0,868.0
1771,江西,360000,4a103c30d593fbbe,Sedan,2016,2,252,2125.0,307.0,868.0
1772,河北,130000,4a103c30d593fbbe,Sedan,2016,2,1404,9124.0,307.0,868.0
1773,河南,410000,4a103c30d593fbbe,Sedan,2016,2,955,7865.0,307.0,868.0
1774,浙江,330000,4a103c30d593fbbe,Sedan,2016,2,893,5492.0,307.0,868.0
1775,湖北,420000,4a103c30d593fbbe,Sedan,2016,2,473,3439.0,307.0,868.0
1776,湖南,430000,4a103c30d593fbbe,Sedan,2016,2,394,2545.0,307.0,868.0
1777,福建,350000,4a103c30d593fbbe,Sedan,2016,2,280,2472.0,307.0,868.0
1778,辽宁,210000,4a103c30d593fbbe,Sedan,2016,2,487,2965.0,307.0,868.0
1779,重庆,500000,4a103c30d593fbbe,Sedan,2016,2,214,1332.0,307.0,868.0
1780,陕西,610000,4a103c30d593fbbe,Sedan,2016,2,352,3001.0,307.0,868.0
1781,黑龙江,230000,4a103c30d593fbbe,Sedan,2016,2,475,2947.0,307.0,868.0
1782,上海,310000,7a7885e2d7c00bcf,Hatchback,2016,2,350,1127.0,275.0,335.0
1783,云南,530000,7a7885e2d7c00bcf,Hatchback,2016,2,244,596.0,275.0,335.0
1784,内蒙古,150000,7a7885e2d7c00bcf,Hatchback,2016,2,150,431.0,275.0,335.0
1785,北京,110000,7a7885e2d7c00bcf,Hatchback,2016,2,426,1060.0,275.0,335.0
1786,四川,510000,7a7885e2d7c00bcf,Hatchback,2016,2,562,1928.0,275.0,335.0
1787,安徽,340000,7a7885e2d7c00bcf,Hatchback,2016,2,357,1200.0,275.0,335.0
1788,山东,370000,7a7885e2d7c00bcf,Hatchback,2016,2,860,2213.0,275.0,335.0
1789,山西,140000,7a7885e2d7c00bcf,Hatchback,2016,2,166,568.0,275.0,335.0
1790,广东,440000,7a7885e2d7c00bcf,Hatchback,2016,2,342,2485.0,275.0,335.0
1791,广西,450000,7a7885e2d7c00bcf,Hatchback,2016,2,125,411.0,275.0,335.0
1792,江苏,320000,7a7885e2d7c00bcf,Hatchback,2016,2,1512,2798.0,275.0,335.0
1793,江西,360000,7a7885e2d7c00bcf,Hatchback,2016,2,200,629.0,275.0,335.0
1794,河北,130000,7a7885e2d7c00bcf,Hatchback,2016,2,764,1670.0,275.0,335.0
1795,河南,410000,7a7885e2d7c00bcf,Hatchback,2016,2,578,2322.0,275.0,335.0
1796,浙江,330000,7a7885e2d7c00bcf,Hatchback,2016,2,1062,2331.0,275.0,335.0
1797,湖北,420000,7a7885e2d7c00bcf,Hatchback,2016,2,314,1032.0,275.0,335.0
1798,湖南,430000,7a7885e2d7c00bcf,Hatchback,2016,2,263,898.0,275.0,335.0
1799,福建,350000,7a7885e2d7c00bcf,Hatchback,2016,2,236,848.0,275.0,335.0
1800,辽宁,210000,7a7885e2d7c00bcf,Hatchback,2016,2,246,643.0,275.0,335.0
1801,重庆,500000,7a7885e2d7c00bcf,Hatchback,2016,2,94,428.0,275.0,335.0
1802,陕西,610000,7a7885e2d7c00bcf,Hatchback,2016,2,259,848.0,275.0,335.0
1803,黑龙江,230000,7a7885e2d7c00bcf,Hatchback,2016,2,242,528.0,275.0,335.0
1804,上海,310000,346393c2c6305fb1,SUV,2016,2,80,333.0,69.0,147.0
1805,云南,530000,346393c2c6305fb1,SUV,2016,2,186,273.0,69.0,147.0
1806,内蒙古,150000,346393c2c6305fb1,SUV,2016,2,114,222.0,69.0,147.0
1807,北京,110000,346393c2c6305fb1,SUV,2016,2,148,430.0,69.0,147.0
1808,四川,510000,346393c2c6305fb1,SUV,2016,2,509,781.0,69.0,147.0
1809,安徽,340000,346393c2c6305fb1,SUV,2016,2,870,620.0,69.0,147.0
1810,山东,370000,346393c2c6305fb1,SUV,2016,2,1101,1004.0,69.0,147.0
1811,山西,140000,346393c2c6305fb1,SUV,2016,2,211,362.0,69.0,147.0
1812,广东,440000,346393c2c6305fb1,SUV,2016,2,89,886.0,69.0,147.0
1813,广西,450000,346393c2c6305fb1,SUV,2016,2,104,251.0,69.0,147.0
1814,江苏,320000,346393c2c6305fb1,SUV,2016,2,502,793.0,69.0,147.0
1815,江西,360000,346393c2c6305fb1,SUV,2016,2,200,236.0,69.0,147.0
1816,河北,130000,346393c2c6305fb1,SUV,2016,2,753,725.0,69.0,147.0
1817,河南,410000,346393c2c6305fb1,SUV,2016,2,528,860.0,69.0,147.0
1818,浙江,330000,346393c2c6305fb1,SUV,2016,2,143,500.0,69.0,147.0
1819,湖北,420000,346393c2c6305fb1,SUV,2016,2,242,369.0,69.0,147.0
1820,湖南,430000,346393c2c6305fb1,SUV,2016,2,234,317.0,69.0,147.0
1821,福建,350000,346393c2c6305fb1,SUV,2016,2,45,198.0,69.0,147.0
1822,辽宁,210000,346393c2c6305fb1,SUV,2016,2,232,341.0,69.0,147.0
1823,重庆,500000,346393c2c6305fb1,SUV,2016,2,271,203.0,69.0,147.0
1824,陕西,610000,346393c2c6305fb1,SUV,2016,2,166,340.0,69.0,147.0
1825,黑龙江,230000,346393c2c6305fb1,SUV,2016,2,152,319.0,69.0,147.0
1826,上海,310000,02aab221aabc03b9,Sedan,2016,2,279,508.0,160.0,3043.0
1827,云南,530000,02aab221aabc03b9,Sedan,2016,2,87,184.0,160.0,3043.0
1828,内蒙古,150000,02aab221aabc03b9,Sedan,2016,2,51,113.0,160.0,3043.0
1829,北京,110000,02aab221aabc03b9,Sedan,2016,2,424,522.0,160.0,3043.0
1830,四川,510000,02aab221aabc03b9,Sedan,2016,2,325,707.0,160.0,3043.0
1831,安徽,340000,02aab221aabc03b9,Sedan,2016,2,144,315.0,160.0,3043.0
1832,山东,370000,02aab221aabc03b9,Sedan,2016,2,240,581.0,160.0,3043.0
1833,山西,140000,02aab221aabc03b9,Sedan,2016,2,58,164.0,160.0,3043.0
1834,广东,440000,02aab221aabc03b9,Sedan,2016,2,384,1256.0,160.0,3043.0
1835,广西,450000,02aab221aabc03b9,Sedan,2016,2,68,178.0,160.0,3043.0
1836,江苏,320000,02aab221aabc03b9,Sedan,2016,2,960,1012.0,160.0,3043.0
1837,江西,360000,02aab221aabc03b9,Sedan,2016,2,93,207.0,160.0,3043.0
1838,河北,130000,02aab221aabc03b9,Sedan,2016,2,118,390.0,160.0,3043.0
1839,河南,410000,02aab221aabc03b9,Sedan,2016,2,161,620.0,160.0,3043.0
1840,浙江,330000,02aab221aabc03b9,Sedan,2016,2,745,870.0,160.0,3043.0
1841,湖北,420000,02aab221aabc03b9,Sedan,2016,2,166,376.0,160.0,3043.0
1842,湖南,430000,02aab221aabc03b9,Sedan,2016,2,113,277.0,160.0,3043.0
1843,福建,350000,02aab221aabc03b9,Sedan,2016,2,187,380.0,160.0,3043.0
1844,辽宁,210000,02aab221aabc03b9,Sedan,2016,2,150,219.0,160.0,3043.0
1845,重庆,500000,02aab221aabc03b9,Sedan,2016,2,140,213.0,160.0,3043.0
1846,陕西,610000,02aab221aabc03b9,Sedan,2016,2,145,278.0,160.0,3043.0
1847,黑龙江,230000,02aab221aabc03b9,Sedan,2016,2,46,126.0,160.0,3043.0
1848,上海,310000,5d7fb682edd0f937,SUV,2016,2,164,1271.0,87.0,8.0
1849,云南,530000,5d7fb682edd0f937,SUV,2016,2,89,511.0,87.0,8.0
1850,内蒙古,150000,5d7fb682edd0f937,SUV,2016,2,51,345.0,87.0,8.0
1851,北京,110000,5d7fb682edd0f937,SUV,2016,2,232,1355.0,87.0,8.0
1852,四川,510000,5d7fb682edd0f937,SUV,2016,2,224,1734.0,87.0,8.0
1853,安徽,340000,5d7fb682edd0f937,SUV,2016,2,119,882.0,87.0,8.0
1854,山东,370000,5d7fb682edd0f937,SUV,2016,2,185,1516.0,87.0,8.0
1855,山西,140000,5d7fb682edd0f937,SUV,2016,2,50,422.0,87.0,8.0
1856,广东,440000,5d7fb682edd0f937,SUV,2016,2,212,1998.0,87.0,8.0
1857,广西,450000,5d7fb682edd0f937,SUV,2016,2,67,314.0,87.0,8.0
1858,江苏,320000,5d7fb682edd0f937,SUV,2016,2,478,2399.0,87.0,8.0
1859,江西,360000,5d7fb682edd0f937,SUV,2016,2,65,470.0,87.0,8.0
1860,河北,130000,5d7fb682edd0f937,SUV,2016,2,109,964.0,87.0,8.0
1861,河南,410000,5d7fb682edd0f937,SUV,2016,2,105,1355.0,87.0,8.0
1862,浙江,330000,5d7fb682edd0f937,SUV,2016,2,473,2049.0,87.0,8.0
1863,湖北,420000,5d7fb682edd0f937,SUV,2016,2,151,1062.0,87.0,8.0
1864,湖南,430000,5d7fb682edd0f937,SUV,2016,2,96,739.0,87.0,8.0
1865,福建,350000,5d7fb682edd0f937,SUV,2016,2,129,818.0,87.0,8.0
1866,辽宁,210000,5d7fb682edd0f937,SUV,2016,2,84,544.0,87.0,8.0
1867,重庆,500000,5d7fb682edd0f937,SUV,2016,2,74,501.0,87.0,8.0
1868,陕西,610000,5d7fb682edd0f937,SUV,2016,2,115,698.0,87.0,8.0
1869,黑龙江,230000,5d7fb682edd0f937,SUV,2016,2,45,371.0,87.0,8.0
1870,上海,310000,a207df29ec9583f0,SUV,2016,2,276,1965.0,158.0,2013.0
1871,云南,530000,a207df29ec9583f0,SUV,2016,2,96,990.0,158.0,2013.0
1872,内蒙古,150000,a207df29ec9583f0,SUV,2016,2,55,520.0,158.0,2013.0
1873,北京,110000,a207df29ec9583f0,SUV,2016,2,419,2559.0,158.0,2013.0
1874,四川,510000,a207df29ec9583f0,SUV,2016,2,265,2925.0,158.0,2013.0
1875,安徽,340000,a207df29ec9583f0,SUV,2016,2,113,1468.0,158.0,2013.0
1876,山东,370000,a207df29ec9583f0,SUV,2016,2,221,2543.0,158.0,2013.0
1877,山西,140000,a207df29ec9583f0,SUV,2016,2,51,651.0,158.0,2013.0
1878,广东,440000,a207df29ec9583f0,SUV,2016,2,299,3561.0,158.0,2013.0
1879,广西,450000,a207df29ec9583f0,SUV,2016,2,44,554.0,158.0,2013.0
1880,江苏,320000,a207df29ec9583f0,SUV,2016,2,575,3854.0,158.0,2013.0
1881,江西,360000,a207df29ec9583f0,SUV,2016,2,57,894.0,158.0,2013.0
1882,河北,130000,a207df29ec9583f0,SUV,2016,2,131,1946.0,158.0,2013.0
1883,河南,410000,a207df29ec9583f0,SUV,2016,2,145,2324.0,158.0,2013.0
1884,浙江,330000,a207df29ec9583f0,SUV,2016,2,438,3584.0,158.0,2013.0
1885,湖北,420000,a207df29ec9583f0,SUV,2016,2,130,1584.0,158.0,2013.0
1886,湖南,430000,a207df29ec9583f0,SUV,2016,2,71,1395.0,158.0,2013.0
1887,福建,350000,a207df29ec9583f0,SUV,2016,2,119,1418.0,158.0,2013.0
1888,辽宁,210000,a207df29ec9583f0,SUV,2016,2,145,936.0,158.0,2013.0
1889,重庆,500000,a207df29ec9583f0,SUV,2016,2,113,886.0,158.0,2013.0
1890,陕西,610000,a207df29ec9583f0,SUV,2016,2,141,1167.0,158.0,2013.0
1891,黑龙江,230000,a207df29ec9583f0,SUV,2016,2,52,659.0,158.0,2013.0
1892,上海,310000,b4be3a4917289c82,Hatchback,2016,2,90,5278.0,6.0,15.0
1893,云南,530000,b4be3a4917289c82,Hatchback,2016,2,23,1913.0,6.0,15.0
1894,内蒙古,150000,b4be3a4917289c82,Hatchback,2016,2,20,1418.0,6.0,15.0
1895,北京,110000,b4be3a4917289c82,Hatchback,2016,2,106,5076.0,6.0,15.0
1896,四川,510000,b4be3a4917289c82,Hatchback,2016,2,100,8767.0,6.0,15.0
1897,安徽,340000,b4be3a4917289c82,Hatchback,2016,2,58,3781.0,6.0,15.0
1898,山东,370000,b4be3a4917289c82,Hatchback,2016,2,97,6865.0,6.0,15.0
1899,山西,140000,b4be3a4917289c82,Hatchback,2016,2,17,1733.0,6.0,15.0
1900,广东,440000,b4be3a4917289c82,Hatchback,2016,2,83,8812.0,6.0,15.0
1901,广西,450000,b4be3a4917289c82,Hatchback,2016,2,18,1283.0,6.0,15.0
1902,江苏,320000,b4be3a4917289c82,Hatchback,2016,2,314,11255.0,6.0,15.0
1903,江西,360000,b4be3a4917289c82,Hatchback,2016,2,29,2408.0,6.0,15.0
1904,河北,130000,b4be3a4917289c82,Hatchback,2016,2,87,5751.0,6.0,15.0
1905,河南,410000,b4be3a4917289c82,Hatchback,2016,2,59,6246.0,6.0,15.0
1906,浙江,330000,b4be3a4917289c82,Hatchback,2016,2,270,9375.0,6.0,15.0
1907,湖北,420000,b4be3a4917289c82,Hatchback,2016,2,58,4141.0,6.0,15.0
1908,湖南,430000,b4be3a4917289c82,Hatchback,2016,2,38,3219.0,6.0,15.0
1909,福建,350000,b4be3a4917289c82,Hatchback,2016,2,35,2937.0,6.0,15.0
1910,辽宁,210000,b4be3a4917289c82,Hatchback,2016,2,51,2645.0,6.0,15.0
1911,重庆,500000,b4be3a4917289c82,Hatchback,2016,2,28,1710.0,6.0,15.0
1912,陕西,610000,b4be3a4917289c82,Hatchback,2016,2,35,2858.0,6.0,15.0
1913,黑龙江,230000,b4be3a4917289c82,Hatchback,2016,2,36,1755.0,6.0,15.0
1914,上海,310000,ef76a85c4b39f693,Sedan,2016,2,285,7579.0,1.0,2385.0
1915,云南,530000,ef76a85c4b39f693,Sedan,2016,2,144,3497.0,1.0,2385.0
1916,内蒙古,150000,ef76a85c4b39f693,Sedan,2016,2,85,2804.0,1.0,2385.0
1917,北京,110000,ef76a85c4b39f693,Sedan,2016,2,303,8307.0,1.0,2385.0
1918,四川,510000,ef76a85c4b39f693,Sedan,2016,2,397,14520.0,1.0,2385.0
1919,安徽,340000,ef76a85c4b39f693,Sedan,2016,2,181,7508.0,1.0,2385.0
1920,山东,370000,ef76a85c4b39f693,Sedan,2016,2,326,12372.0,1.0,2385.0
1921,山西,140000,ef76a85c4b39f693,Sedan,2016,2,91,3408.0,1.0,2385.0
1922,广东,440000,ef76a85c4b39f693,Sedan,2016,2,191,15230.0,1.0,2385.0
1923,广西,450000,ef76a85c4b39f693,Sedan,2016,2,51,2201.0,1.0,2385.0
1924,江苏,320000,ef76a85c4b39f693,Sedan,2016,2,705,17751.0,1.0,2385.0
1925,江西,360000,ef76a85c4b39f693,Sedan,2016,2,111,4988.0,1.0,2385.0
1926,河北,130000,ef76a85c4b39f693,Sedan,2016,2,274,10100.0,1.0,2385.0
1927,河南,410000,ef76a85c4b39f693,Sedan,2016,2,194,12213.0,1.0,2385.0
1928,浙江,330000,ef76a85c4b39f693,Sedan,2016,2,893,16100.0,1.0,2385.0
1929,湖北,420000,ef76a85c4b39f693,Sedan,2016,2,186,6940.0,1.0,2385.0
1930,湖南,430000,ef76a85c4b39f693,Sedan,2016,2,183,6319.0,1.0,2385.0
1931,福建,350000,ef76a85c4b39f693,Sedan,2016,2,100,4846.0,1.0,2385.0
1932,辽宁,210000,ef76a85c4b39f693,Sedan,2016,2,174,4579.0,1.0,2385.0
1933,重庆,500000,ef76a85c4b39f693,Sedan,2016,2,111,3142.0,1.0,2385.0
1934,陕西,610000,ef76a85c4b39f693,Sedan,2016,2,163,5290.0,1.0,2385.0
1935,黑龙江,230000,ef76a85c4b39f693,Sedan,2016,2,153,3355.0,1.0,2385.0
1936,上海,310000,bb9fbec9a2833839,SUV,2016,2,161,3516.0,6.0,111.0
1937,云南,530000,bb9fbec9a2833839,SUV,2016,2,126,1710.0,6.0,111.0
1938,内蒙古,150000,bb9fbec9a2833839,SUV,2016,2,83,1260.0,6.0,111.0
1939,北京,110000,bb9fbec9a2833839,SUV,2016,2,187,3369.0,6.0,111.0
1940,四川,510000,bb9fbec9a2833839,SUV,2016,2,292,5868.0,6.0,111.0
1941,安徽,340000,bb9fbec9a2833839,SUV,2016,2,133,3030.0,6.0,111.0
1942,山东,370000,bb9fbec9a2833839,SUV,2016,2,238,4578.0,6.0,111.0
1943,山西,140000,bb9fbec9a2833839,SUV,2016,2,77,1444.0,6.0,111.0
1944,广东,440000,bb9fbec9a2833839,SUV,2016,2,200,6399.0,6.0,111.0
1945,广西,450000,bb9fbec9a2833839,SUV,2016,2,77,1046.0,6.0,111.0
1946,江苏,320000,bb9fbec9a2833839,SUV,2016,2,510,7372.0,6.0,111.0
1947,江西,360000,bb9fbec9a2833839,SUV,2016,2,99,2027.0,6.0,111.0
1948,河北,130000,bb9fbec9a2833839,SUV,2016,2,170,3649.0,6.0,111.0
1949,河南,410000,bb9fbec9a2833839,SUV,2016,2,161,4578.0,6.0,111.0
1950,浙江,330000,bb9fbec9a2833839,SUV,2016,2,537,6509.0,6.0,111.0
1951,湖北,420000,bb9fbec9a2833839,SUV,2016,2,173,3619.0,6.0,111.0
1952,湖南,430000,bb9fbec9a2833839,SUV,2016,2,132,2912.0,6.0,111.0
1953,福建,350000,bb9fbec9a2833839,SUV,2016,2,107,2226.0,6.0,111.0
1954,辽宁,210000,bb9fbec9a2833839,SUV,2016,2,110,1607.0,6.0,111.0
1955,重庆,500000,bb9fbec9a2833839,SUV,2016,2,62,1363.0,6.0,111.0
1956,陕西,610000,bb9fbec9a2833839,SUV,2016,2,76,2034.0,6.0,111.0
1957,黑龙江,230000,bb9fbec9a2833839,SUV,2016,2,83,1290.0,6.0,111.0
1958,上海,310000,da457d15788fe8ee,SUV,2016,2,224,5345.0,5.0,889.0
1959,云南,530000,da457d15788fe8ee,SUV,2016,2,173,2964.0,5.0,889.0
1960,内蒙古,150000,da457d15788fe8ee,SUV,2016,2,106,2037.0,5.0,889.0
1961,北京,110000,da457d15788fe8ee,SUV,2016,2,395,6146.0,5.0,889.0
1962,四川,510000,da457d15788fe8ee,SUV,2016,2,418,10084.0,5.0,889.0
1963,安徽,340000,da457d15788fe8ee,SUV,2016,2,151,4864.0,5.0,889.0
1964,山东,370000,da457d15788fe8ee,SUV,2016,2,383,7898.0,5.0,889.0
1965,山西,140000,da457d15788fe8ee,SUV,2016,2,83,2300.0,5.0,889.0
1966,广东,440000,da457d15788fe8ee,SUV,2016,2,325,11446.0,5.0,889.0
1967,广西,450000,da457d15788fe8ee,SUV,2016,2,70,1705.0,5.0,889.0
1968,江苏,320000,da457d15788fe8ee,SUV,2016,2,635,10989.0,5.0,889.0
1969,江西,360000,da457d15788fe8ee,SUV,2016,2,105,3399.0,5.0,889.0
1970,河北,130000,da457d15788fe8ee,SUV,2016,2,205,6124.0,5.0,889.0
1971,河南,410000,da457d15788fe8ee,SUV,2016,2,240,8241.0,5.0,889.0
1972,浙江,330000,da457d15788fe8ee,SUV,2016,2,585,9672.0,5.0,889.0
1973,湖北,420000,da457d15788fe8ee,SUV,2016,2,243,5940.0,5.0,889.0
1974,湖南,430000,da457d15788fe8ee,SUV,2016,2,204,5116.0,5.0,889.0
1975,福建,350000,da457d15788fe8ee,SUV,2016,2,140,3663.0,5.0,889.0
1976,辽宁,210000,da457d15788fe8ee,SUV,2016,2,232,3147.0,5.0,889.0
1977,重庆,500000,da457d15788fe8ee,SUV,2016,2,121,2472.0,5.0,889.0
1978,陕西,610000,da457d15788fe8ee,SUV,2016,2,168,3342.0,5.0,889.0
1979,黑龙江,230000,da457d15788fe8ee,SUV,2016,2,130,2449.0,5.0,889.0
1980,上海,310000,6858d6dfe680bdf7,Sedan,2016,2,306,3700.0,86.0,4351.0
1981,云南,530000,6858d6dfe680bdf7,Sedan,2016,2,151,1426.0,86.0,4351.0
1982,内蒙古,150000,6858d6dfe680bdf7,Sedan,2016,2,26,824.0,86.0,4351.0
1983,北京,110000,6858d6dfe680bdf7,Sedan,2016,2,262,4318.0,86.0,4351.0
1984,四川,510000,6858d6dfe680bdf7,Sedan,2016,2,275,5720.0,86.0,4351.0
1985,安徽,340000,6858d6dfe680bdf7,Sedan,2016,2,174,2955.0,86.0,4351.0
1986,山东,370000,6858d6dfe680bdf7,Sedan,2016,2,202,4674.0,86.0,4351.0
1987,山西,140000,6858d6dfe680bdf7,Sedan,2016,2,35,1014.0,86.0,4351.0
1988,广东,440000,6858d6dfe680bdf7,Sedan,2016,2,316,7828.0,86.0,4351.0
1989,广西,450000,6858d6dfe680bdf7,Sedan,2016,2,61,1030.0,86.0,4351.0
1990,江苏,320000,6858d6dfe680bdf7,Sedan,2016,2,611,7345.0,86.0,4351.0
1991,江西,360000,6858d6dfe680bdf7,Sedan,2016,2,72,1719.0,86.0,4351.0
1992,河北,130000,6858d6dfe680bdf7,Sedan,2016,2,131,3763.0,86.0,4351.0
1993,河南,410000,6858d6dfe680bdf7,Sedan,2016,2,144,4239.0,86.0,4351.0
1994,浙江,330000,6858d6dfe680bdf7,Sedan,2016,2,930,7923.0,86.0,4351.0
1995,湖北,420000,6858d6dfe680bdf7,Sedan,2016,2,118,2741.0,86.0,4351.0
1996,湖南,430000,6858d6dfe680bdf7,Sedan,2016,2,181,2591.0,86.0,4351.0
1997,福建,350000,6858d6dfe680bdf7,Sedan,2016,2,139,2274.0,86.0,4351.0
1998,辽宁,210000,6858d6dfe680bdf7,Sedan,2016,2,138,1719.0,86.0,4351.0
1999,重庆,500000,6858d6dfe680bdf7,Sedan,2016,2,140,1354.0,86.0,4351.0
2000,陕西,610000,6858d6dfe680bdf7,Sedan,2016,2,116,2068.0,86.0,4351.0
2001,黑龙江,230000,6858d6dfe680bdf7,Sedan,2016,2,38,1093.0,86.0,4351.0
2002,上海,310000,79de4e4b24c35b04,MPV,2016,2,130,3700.0,84.0,2045.0
2003,云南,530000,79de4e4b24c35b04,MPV,2016,2,715,3413.0,84.0,2045.0
2004,内蒙古,150000,79de4e4b24c35b04,MPV,2016,2,80,1054.0,84.0,2045.0
2005,北京,110000,79de4e4b24c35b04,MPV,2016,2,174,4352.0,84.0,2045.0
2006,四川,510000,79de4e4b24c35b04,MPV,2016,2,971,8533.0,84.0,2045.0
2007,安徽,340000,79de4e4b24c35b04,MPV,2016,2,1583,4333.0,84.0,2045.0
2008,山东,370000,79de4e4b24c35b04,MPV,2016,2,2065,10048.0,84.0,2045.0
2009,山西,140000,79de4e4b24c35b04,MPV,2016,2,273,3029.0,84.0,2045.0
2010,广东,440000,79de4e4b24c35b04,MPV,2016,2,1524,18792.0,84.0,2045.0
2011,广西,450000,79de4e4b24c35b04,MPV,2016,2,2862,4947.0,84.0,2045.0
2012,江苏,320000,79de4e4b24c35b04,MPV,2016,2,1515,8322.0,84.0,2045.0
2013,江西,360000,79de4e4b24c35b04,MPV,2016,2,578,2838.0,84.0,2045.0
2014,河北,130000,79de4e4b24c35b04,MPV,2016,2,921,6289.0,84.0,2045.0
2015,河南,410000,79de4e4b24c35b04,MPV,2016,2,3619,19175.0,84.0,2045.0
2016,浙江,330000,79de4e4b24c35b04,MPV,2016,2,626,5311.0,84.0,2045.0
2017,湖北,420000,79de4e4b24c35b04,MPV,2016,2,792,4813.0,84.0,2045.0
2018,湖南,430000,79de4e4b24c35b04,MPV,2016,2,846,4774.0,84.0,2045.0
2019,福建,350000,79de4e4b24c35b04,MPV,2016,2,279,2492.0,84.0,2045.0
2020,辽宁,210000,79de4e4b24c35b04,MPV,2016,2,214,2186.0,84.0,2045.0
2021,重庆,500000,79de4e4b24c35b04,MPV,2016,2,422,2243.0,84.0,2045.0
2022,陕西,610000,79de4e4b24c35b04,MPV,2016,2,433,3950.0,84.0,2045.0
2023,黑龙江,230000,79de4e4b24c35b04,MPV,2016,2,292,2358.0,84.0,2045.0
2024,上海,310000,12f8b7e14947c34d,Sedan,2016,2,432,2013.0,232.0,43.0
2025,云南,530000,12f8b7e14947c34d,Sedan,2016,2,240,600.0,232.0,43.0
2026,内蒙古,150000,12f8b7e14947c34d,Sedan,2016,2,289,960.0,232.0,43.0
2027,北京,110000,12f8b7e14947c34d,Sedan,2016,2,219,1524.0,232.0,43.0
2028,四川,510000,12f8b7e14947c34d,Sedan,2016,2,594,2175.0,232.0,43.0
2029,安徽,340000,12f8b7e14947c34d,Sedan,2016,2,322,1133.0,232.0,43.0
2030,山东,370000,12f8b7e14947c34d,Sedan,2016,2,844,3681.0,232.0,43.0
2031,山西,140000,12f8b7e14947c34d,Sedan,2016,2,139,905.0,232.0,43.0
2032,广东,440000,12f8b7e14947c34d,Sedan,2016,2,70,1759.0,232.0,43.0
2033,广西,450000,12f8b7e14947c34d,Sedan,2016,2,114,323.0,232.0,43.0
2034,江苏,320000,12f8b7e14947c34d,Sedan,2016,2,1375,3556.0,232.0,43.0
2035,江西,360000,12f8b7e14947c34d,Sedan,2016,2,227,629.0,232.0,43.0
2036,河北,130000,12f8b7e14947c34d,Sedan,2016,2,526,2599.0,232.0,43.0
2037,河南,410000,12f8b7e14947c34d,Sedan,2016,2,432,2463.0,232.0,43.0
2038,浙江,330000,12f8b7e14947c34d,Sedan,2016,2,476,1873.0,232.0,43.0
2039,湖北,420000,12f8b7e14947c34d,Sedan,2016,2,168,806.0,232.0,43.0
2040,湖南,430000,12f8b7e14947c34d,Sedan,2016,2,271,832.0,232.0,43.0
2041,福建,350000,12f8b7e14947c34d,Sedan,2016,2,170,677.0,232.0,43.0
2042,辽宁,210000,12f8b7e14947c34d,Sedan,2016,2,103,592.0,232.0,43.0
2043,重庆,500000,12f8b7e14947c34d,Sedan,2016,2,110,368.0,232.0,43.0
2044,陕西,610000,12f8b7e14947c34d,Sedan,2016,2,510,1634.0,232.0,43.0
2045,黑龙江,230000,12f8b7e14947c34d,Sedan,2016,2,157,736.0,232.0,43.0
2046,上海,310000,04e66e578f653ab9,Sedan,2016,2,191,1137.0,6.0,1607.0
2047,云南,530000,04e66e578f653ab9,Sedan,2016,2,23,479.0,6.0,1607.0
2048,内蒙古,150000,04e66e578f653ab9,Sedan,2016,2,20,676.0,6.0,1607.0
2049,北京,110000,04e66e578f653ab9,Sedan,2016,2,57,1135.0,6.0,1607.0
2050,四川,510000,04e66e578f653ab9,Sedan,2016,2,80,1626.0,6.0,1607.0
2051,安徽,340000,04e66e578f653ab9,Sedan,2016,2,32,836.0,6.0,1607.0
2052,山东,370000,04e66e578f653ab9,Sedan,2016,2,87,2261.0,6.0,1607.0
2053,山西,140000,04e66e578f653ab9,Sedan,2016,2,21,705.0,6.0,1607.0
2054,广东,440000,04e66e578f653ab9,Sedan,2016,2,21,1404.0,6.0,1607.0
2055,广西,450000,04e66e578f653ab9,Sedan,2016,2,19,262.0,6.0,1607.0
2056,江苏,320000,04e66e578f653ab9,Sedan,2016,2,167,2092.0,6.0,1607.0
2057,江西,360000,04e66e578f653ab9,Sedan,2016,2,25,474.0,6.0,1607.0
2058,河北,130000,04e66e578f653ab9,Sedan,2016,2,50,1960.0,6.0,1607.0
2059,河南,410000,04e66e578f653ab9,Sedan,2016,2,57,1888.0,6.0,1607.0
2060,浙江,330000,04e66e578f653ab9,Sedan,2016,2,62,1513.0,6.0,1607.0
2061,湖北,420000,04e66e578f653ab9,Sedan,2016,2,17,626.0,6.0,1607.0
